id,age,job,marital_status,education,default_loan,balance,housing_loan,personal_loan,contact_type,day,month,duration,campaign,pdays,previous,poutcome,subscription
284,37,TECH,SIN,SEC,N,-242,Y,N,CEL,13,8,1149,6,-1,0,UNK,1
285,46,BLUE,MAR,PRIM,N,57,Y,N,CEL,16,4,797,1,-1,0,UNK,0
286,31,STUD,SIN,SEC,N,3511,N,N,CEL,2,7,667,1,-1,0,UNK,1
287,75,retired,DIV,PRIM,N,18,N,N,CEL,24,4,222,4,-1,0,UNK,0
288,58,ADMIN,DIV,SEC,N,1713,N,N,UNK,15,5,544,2,-1,0,UNK,0
289,38,TECH,MAR,TER,N,4383,N,N,CEL,4,2,1381,4,-1,0,UNK,1
290,35,MGNT,SIN,TER,N,2707,N,N,CEL,5,2,699,1,-1,0,UNK,1
291,57,HOUSE,DIV,PRIM,N,3819,N,N,TEL,30,7,1001,2,-1,0,UNK,0
292,51,retired,DIV,TER,N,126,N,Y,UNK,6,6,152,1,-1,0,UNK,0
293,55,BLUE,MAR,SEC,Y,67,N,N,CEL,8,7,267,2,-1,0,UNK,0
294,41,BLUE,MAR,PRIM,N,406,Y,N,UNK,9,5,2462,1,-1,0,UNK,0
295,47,TECH,SIN,SEC,N,736,N,N,CEL,29,7,212,2,-1,0,UNK,0
296,46,ENTREP,MAR,SEC,N,131,Y,N,CEL,20,4,69,2,-1,0,UNK,0
297,42,SERV,SIN,TER,N,94,Y,N,CEL,13,5,45,4,-1,0,UNK,0
298,32,MGNT,MAR,TER,N,141,Y,Y,CEL,22,8,10,13,-1,0,UNK,0
299,44,SERV,DIV,SEC,N,51,Y,Y,UNK,27,5,3094,2,-1,0,UNK,1
300,30,MGNT,MAR,TER,N,1418,Y,Y,CEL,13,4,185,2,-1,0,UNK,0
301,39,TECH,SIN,TER,N,1531,N,N,TEL,15,7,543,6,-1,0,UNK,0
302,35,HOUSE,MAR,PRIM,N,1266,Y,N,CEL,14,7,84,2,-1,0,UNK,0
303,30,TECH,MAR,SEC,N,484,Y,N,UNK,6,5,703,1,-1,0,UNK,1
304,43,UNEMP,MAR,TER,N,58,Y,N,CEL,9,2,48,4,-1,0,UNK,0
305,34,SERV,DIV,SEC,N,0,Y,Y,UNK,20,5,203,1,-1,0,UNK,0
306,58,MGNT,DIV,TER,N,108,N,N,CEL,12,8,231,4,-1,0,UNK,0
307,35,TECH,MAR,TER,N,22,N,N,CEL,11,8,109,1,-1,0,UNK,0
308,34,ADMIN,MAR,SEC,N,21,N,N,CEL,17,4,332,1,346,3,FAIL,0
309,51,retired,DIV,SEC,N,343,Y,N,UNK,30,5,78,2,-1,0,UNK,0
310,47,MGNT,MAR,UNK,N,12245,N,N,CEL,7,7,1103,3,-1,0,UNK,0
311,60,retired,MAR,SEC,N,2060,N,N,CEL,26,3,454,1,88,3,OTH,0
312,58,ADMIN,SIN,SEC,N,2223,N,N,CEL,4,12,1139,2,114,1,SUC,0
313,42,MGNT,SIN,TER,Y,0,Y,N,CEL,21,11,824,1,-1,0,UNK,1
314,51,MGNT,SIN,TER,N,102127,N,N,CEL,3,6,90,1,-1,0,UNK,0
315,37,SELF,MAR,SEC,N,744,Y,Y,CEL,21,8,161,3,-1,0,UNK,0
316,57,retired,MAR,PRIM,N,3549,N,N,CEL,31,7,51,36,-1,0,UNK,0
317,36,ADMIN,SIN,SEC,N,133,N,N,CEL,30,1,632,3,228,14,OTH,0
318,37,ENTREP,MAR,TER,N,986,N,N,CEL,11,7,970,2,-1,0,UNK,0
319,71,retired,SIN,TER,N,1285,N,N,TEL,27,7,195,2,-1,0,UNK,0
320,50,TECH,MAR,SEC,N,85,N,N,CEL,14,7,130,3,-1,0,UNK,0
321,55,BLUE,MAR,SEC,N,233,Y,N,CEL,5,5,813,2,351,3,FAIL,0
322,39,MGNT,MAR,TER,N,3,Y,N,CEL,7,5,1145,1,170,1,FAIL,0
323,22,BLUE,SIN,SEC,N,682,N,N,CEL,5,6,126,2,91,1,SUC,1
324,26,ADMIN,SIN,TER,N,313,N,Y,CEL,26,2,210,2,-1,0,UNK,1
325,32,BLUE,MAR,SEC,N,678,Y,N,CEL,6,5,147,1,-1,0,UNK,0
326,55,MGNT,MAR,TER,N,7803,N,N,CEL,15,1,441,1,-1,0,UNK,1
327,48,retired,MAR,PRIM,Y,-285,N,Y,CEL,19,11,157,1,-1,0,UNK,0
328,34,TECH,MAR,SEC,N,650,Y,N,UNK,30,5,184,2,-1,0,UNK,0
329,43,ADMIN,SIN,SEC,N,309,Y,N,TEL,6,2,24,5,276,1,OTH,0
330,63,retired,MAR,SEC,N,588,N,N,CEL,19,10,143,2,-1,0,UNK,0
331,35,MGNT,MAR,TER,N,2088,Y,N,CEL,1,10,86,1,50,4,FAIL,0
332,54,MGNT,MAR,TER,N,1090,N,N,CEL,21,8,160,7,-1,0,UNK,0
333,46,BLUE,MAR,PRIM,N,0,N,N,CEL,24,7,92,1,-1,0,UNK,0
334,59,MGNT,MAR,TER,N,2764,N,N,CEL,18,2,459,1,56,3,FAIL,0
335,28,BLUE,SIN,PRIM,N,553,Y,N,CEL,7,5,225,3,321,3,FAIL,0
336,33,TECH,SIN,TER,N,316,N,N,CEL,21,8,126,3,-1,0,UNK,0
337,46,MGNT,MAR,TER,N,229,Y,N,UNK,5,5,197,1,-1,0,UNK,0
338,36,MGNT,DIV,TER,N,94,N,Y,CEL,21,7,43,2,-1,0,UNK,0
339,26,BLUE,MAR,SEC,N,288,Y,N,UNK,12,5,49,2,-1,0,UNK,0
340,60,retired,DIV,SEC,N,1382,N,N,CEL,30,7,112,10,-1,0,UNK,0
341,31,BLUE,SIN,PRIM,N,-502,Y,N,UNK,29,5,76,4,-1,0,UNK,0
342,27,ADMIN,SIN,SEC,N,-172,N,Y,CEL,9,2,125,5,-1,0,UNK,0
343,55,TECH,MAR,SEC,N,0,N,N,CEL,19,11,336,1,-1,0,UNK,0
344,33,MGNT,SIN,TER,N,1011,Y,N,UNK,12,5,1495,4,-1,0,UNK,0
345,28,BLUE,SIN,PRIM,N,551,N,N,CEL,4,5,264,3,-1,0,UNK,0
346,34,TECH,SIN,SEC,N,1161,Y,N,UNK,21,5,192,1,-1,0,UNK,0
347,38,TECH,DIV,SEC,N,1559,Y,N,CEL,18,5,22,6,179,10,FAIL,0
348,26,BLUE,MAR,SEC,N,1702,Y,Y,CEL,18,5,21,1,-1,0,UNK,0
349,27,TECH,SIN,SEC,N,3305,N,Y,CEL,28,7,78,3,-1,0,UNK,0
350,41,BLUE,MAR,PRIM,N,7735,Y,N,CEL,20,11,220,1,190,1,FAIL,0
351,53,MGNT,DIV,SEC,N,1004,N,Y,TEL,22,12,119,1,-1,0,UNK,1
352,60,SERV,MAR,SEC,N,1446,N,N,CEL,21,8,283,6,-1,0,UNK,0
353,28,ADMIN,MAR,SEC,N,1119,Y,N,CEL,12,5,74,1,-1,0,UNK,0
354,32,TECH,MAR,SEC,N,3095,N,N,CEL,12,8,204,10,-1,0,UNK,0
355,42,SELF,MAR,SEC,N,2812,Y,N,CEL,21,11,46,4,171,1,FAIL,0
356,35,BLUE,MAR,PRIM,N,0,Y,N,CEL,10,7,421,1,-1,0,UNK,0
357,27,ADMIN,SIN,UNK,N,56,Y,N,UNK,16,5,730,2,-1,0,UNK,0
358,37,SERV,SIN,SEC,N,393,Y,N,CEL,8,5,348,4,350,2,OTH,0
359,33,TECH,SIN,SEC,N,781,Y,N,CEL,7,5,201,1,-1,0,UNK,0
360,30,MGNT,MAR,TER,N,69,Y,N,UNK,6,7,42,1,-1,0,UNK,0
361,31,TECH,MAR,SEC,N,2420,Y,N,CEL,19,11,166,1,-1,0,UNK,0
362,50,TECH,MAR,SEC,N,1717,N,N,TEL,7,7,416,8,-1,0,UNK,0
363,33,TECH,MAR,SEC,N,2099,Y,Y,UNK,29,5,42,3,-1,0,UNK,0
364,34,TECH,MAR,SEC,N,294,Y,N,CEL,8,6,301,3,-1,0,UNK,1
365,34,BLUE,MAR,PRIM,N,277,N,N,CEL,4,2,68,2,-1,0,UNK,0
366,40,TECH,SIN,SEC,N,591,N,Y,CEL,14,8,87,6,-1,0,UNK,0
367,58,MGNT,MAR,TER,N,9683,N,N,CEL,4,8,857,2,-1,0,UNK,0
368,45,TECH,MAR,SEC,N,1841,Y,N,CEL,30,7,154,2,-1,0,UNK,0
369,33,TECH,DIV,SEC,N,855,Y,N,CEL,15,5,124,3,-1,0,UNK,0
370,30,TECH,MAR,SEC,N,671,N,N,CEL,11,8,96,2,-1,0,UNK,0
371,32,SERV,SIN,SEC,N,80,Y,N,TEL,19,11,475,2,-1,0,UNK,0
372,58,MGNT,MAR,TER,N,541,Y,N,CEL,8,5,98,1,-1,0,UNK,0
373,41,BLUE,MAR,SEC,N,2689,Y,N,CEL,15,4,135,1,-1,0,UNK,1
374,50,MGNT,MAR,TER,N,557,Y,N,UNK,17,6,200,4,-1,0,UNK,0
375,32,ENTREP,MAR,SEC,N,1328,Y,N,UNK,6,6,80,5,-1,0,UNK,0
376,39,BLUE,SIN,PRIM,N,1790,Y,N,UNK,4,6,229,6,-1,0,UNK,0
377,34,TECH,SIN,UNK,N,4223,N,Y,CEL,20,11,133,1,-1,0,UNK,0
378,31,TECH,SIN,SEC,N,3588,N,N,TEL,28,8,64,27,-1,0,UNK,0
379,49,BLUE,MAR,PRIM,N,584,Y,N,TEL,14,5,167,6,365,1,FAIL,0
380,22,STUD,SIN,PRIM,N,3472,N,N,CEL,20,10,332,1,183,3,FAIL,1
381,30,TECH,SIN,TER,N,6619,Y,N,CEL,21,8,239,8,-1,0,UNK,0
382,33,BLUE,MAR,PRIM,N,41,Y,N,CEL,13,5,173,1,-1,0,UNK,0
383,58,UNEMP,MAR,SEC,N,2690,N,N,CEL,7,8,142,2,-1,0,UNK,0
384,36,MGNT,SIN,TER,N,1531,Y,N,CEL,8,5,81,3,170,1,FAIL,0
385,33,MGNT,MAR,TER,N,2044,Y,N,CEL,15,5,102,3,177,1,FAIL,0
386,54,BLUE,MAR,UNK,N,1827,N,N,CEL,20,4,167,1,350,1,FAIL,0
387,39,TECH,SIN,UNK,N,75,N,N,UNK,6,6,26,1,-1,0,UNK,0
388,41,SERV,DIV,SEC,N,654,Y,N,CEL,13,5,139,2,-1,0,UNK,0
389,45,SERV,MAR,SEC,N,162,N,N,UNK,6,6,166,4,-1,0,UNK,0
390,37,TECH,DIV,SEC,Y,0,N,Y,CEL,19,11,134,1,-1,0,UNK,0
391,35,BLUE,MAR,SEC,N,314,Y,N,UNK,2,6,464,1,-1,0,UNK,0
392,48,TECH,MAR,SEC,N,3069,N,N,CEL,4,8,597,2,-1,0,UNK,0
393,29,TECH,SIN,TER,N,673,Y,N,CEL,9,2,835,3,-1,0,UNK,1
394,51,ENTREP,MAR,SEC,N,934,Y,Y,CEL,14,5,164,3,-1,0,UNK,0
395,26,BLUE,SIN,SEC,N,940,Y,N,UNK,6,6,237,3,-1,0,UNK,0
396,34,ADMIN,DIV,SEC,N,479,Y,N,CEL,12,5,515,1,350,5,FAIL,1
397,55,SERV,DIV,SEC,N,1817,N,N,CEL,30,7,404,4,-1,0,UNK,0
398,40,ADMIN,SIN,SEC,N,816,N,N,CEL,31,7,114,8,-1,0,UNK,0
399,46,MGNT,MAR,TER,N,1217,Y,N,UNK,15,5,236,1,-1,0,UNK,0
400,31,MGNT,SIN,TER,N,3142,Y,N,CEL,18,11,235,1,123,1,FAIL,0
401,53,SERV,MAR,SEC,N,514,Y,N,CEL,31,7,10,3,-1,0,UNK,0
402,39,TECH,MAR,SEC,N,-295,Y,N,UNK,2,6,288,1,-1,0,UNK,0
403,46,SELF,MAR,PRIM,N,107,Y,N,CEL,8,8,109,6,-1,0,UNK,0
404,34,TECH,MAR,SEC,N,133,N,N,CEL,12,5,171,2,181,3,SUC,1
405,35,TECH,SIN,SEC,N,24,N,N,CEL,22,8,392,1,-1,0,UNK,0
406,35,TECH,MAR,TER,N,703,N,N,CEL,20,4,169,1,-1,0,UNK,0
407,49,SERV,SIN,SEC,N,3061,Y,N,UNK,15,5,155,2,-1,0,UNK,0
408,38,SERV,MAR,UNK,N,4644,Y,N,TEL,18,11,55,2,-1,0,UNK,0
409,24,SERV,MAR,SEC,N,4500,Y,N,CEL,11,5,733,2,-1,0,UNK,1
410,44,MGNT,MAR,TER,N,1058,N,N,CEL,11,3,188,3,-1,0,UNK,1
411,41,BLUE,MAR,SEC,N,750,Y,N,CEL,31,7,207,2,-1,0,UNK,0
412,53,TECH,DIV,SEC,N,989,Y,N,UNK,5,5,812,1,-1,0,UNK,0
413,49,BLUE,MAR,SEC,N,3677,Y,N,CEL,23,7,276,3,-1,0,UNK,0
414,30,SERV,SIN,SEC,N,3485,N,N,CEL,2,2,142,2,-1,0,UNK,0
415,55,HOUSE,MAR,PRIM,N,43,N,Y,UNK,26,6,464,3,-1,0,UNK,0
416,66,MGNT,MAR,SEC,N,587,N,N,CEL,12,5,457,2,392,2,SUC,1
417,72,retired,MAR,SEC,N,1978,N,N,CEL,6,9,312,1,-1,0,UNK,1
418,30,BLUE,MAR,SEC,N,-202,N,N,UNK,27,5,166,2,-1,0,UNK,0
419,36,TECH,MAR,SEC,N,0,N,N,CEL,7,8,171,2,-1,0,UNK,0
420,33,BLUE,MAR,SEC,N,833,Y,Y,CEL,18,11,62,6,-1,0,UNK,0
421,33,MGNT,SIN,TER,N,437,Y,N,CEL,20,4,199,2,150,5,FAIL,0
422,36,MGNT,MAR,TER,N,-661,Y,Y,UNK,5,6,221,3,-1,0,UNK,0
423,30,SERV,SIN,PRIM,N,79,Y,N,CEL,15,5,317,1,-1,0,UNK,0
424,30,SERV,SIN,SEC,N,268,Y,N,CEL,8,5,226,5,-1,0,UNK,0
425,27,ENTREP,SIN,UNK,N,1007,N,N,CEL,8,7,154,1,-1,0,UNK,0
426,37,BLUE,MAR,SEC,N,563,Y,N,TEL,10,7,27,1,-1,0,UNK,0
427,45,BLUE,MAR,PRIM,N,1291,Y,N,CEL,28,8,189,17,-1,0,UNK,0
428,43,UNEMP,DIV,SEC,N,1577,Y,N,CEL,19,11,87,1,-1,0,UNK,0
429,57,BLUE,MAR,PRIM,N,52,Y,N,UNK,5,5,38,1,-1,0,UNK,0
430,58,retired,MAR,PRIM,N,565,N,N,TEL,7,7,876,1,-1,0,UNK,1
431,49,UNEMP,MAR,PRIM,N,-384,Y,N,UNK,27,5,25,1,-1,0,UNK,0
432,33,MGNT,MAR,TER,N,643,N,N,CEL,2,8,203,3,94,1,OTH,0
433,58,MGNT,MAR,TER,N,1517,Y,N,TEL,29,7,7,5,-1,0,UNK,0
434,31,ADMIN,MAR,SEC,N,3584,Y,Y,CEL,18,11,467,1,-1,0,UNK,0
435,55,retired,MAR,PRIM,N,3876,N,N,CEL,21,11,54,1,-1,0,UNK,0
436,51,UNK,MAR,SEC,N,0,N,N,CEL,13,8,88,2,-1,0,UNK,0
437,32,ADMIN,SIN,TER,N,902,Y,N,CEL,18,5,50,7,-1,0,UNK,0
438,37,SERV,MAR,SEC,N,2678,N,N,CEL,25,3,156,1,-1,0,UNK,1
439,45,TECH,DIV,SEC,N,23,Y,N,UNK,27,5,62,4,-1,0,UNK,0
440,35,ADMIN,MAR,SEC,N,1204,N,N,CEL,3,9,789,2,-1,0,UNK,0
441,53,retired,DIV,SEC,Y,-200,N,Y,UNK,6,6,161,1,-1,0,UNK,0
442,59,ENTREP,DIV,SEC,N,0,N,Y,CEL,2,2,69,2,-1,0,UNK,0
443,51,MGNT,SIN,TER,N,2242,N,N,TEL,9,2,11,8,-1,0,UNK,0
444,40,UNEMP,MAR,SEC,N,3382,Y,N,UNK,14,5,125,1,-1,0,UNK,0
445,35,SELF,MAR,SEC,N,734,N,Y,CEL,9,7,128,2,-1,0,UNK,0
446,33,TECH,DIV,SEC,Y,10,Y,Y,CEL,18,11,167,5,-1,0,UNK,0
447,48,TECH,MAR,SEC,N,568,Y,N,CEL,2,9,378,2,386,1,SUC,1
448,29,TECH,MAR,SEC,N,492,Y,N,CEL,9,7,259,1,-1,0,UNK,0
449,30,UNEMP,MAR,TER,N,0,Y,N,CEL,18,11,756,1,-1,0,UNK,0
450,59,retired,MAR,UNK,N,613,N,N,CEL,19,8,75,2,-1,0,UNK,0
451,44,ADMIN,MAR,PRIM,N,248,Y,N,UNK,14,5,234,1,-1,0,UNK,0
452,56,MGNT,MAR,TER,N,16377,N,N,CEL,13,8,107,8,-1,0,UNK,0
453,33,SERV,MAR,SEC,N,703,N,N,CEL,18,11,160,2,-1,0,UNK,0
454,54,TECH,DIV,SEC,N,21,Y,N,UNK,6,5,381,2,-1,0,UNK,0
455,28,MGNT,SIN,TER,N,3238,Y,N,UNK,19,5,7,1,-1,0,UNK,0
456,30,TECH,SIN,SEC,N,863,Y,N,UNK,16,5,1193,5,-1,0,UNK,1
457,34,BLUE,MAR,SEC,N,237,Y,N,CEL,14,5,115,3,-1,0,UNK,0
458,30,MGNT,SIN,TER,N,6164,Y,N,UNK,27,5,152,11,-1,0,UNK,0
459,38,SERV,MAR,SEC,N,497,Y,Y,UNK,19,5,88,5,-1,0,UNK,0
460,59,MGNT,MAR,TER,N,518,N,N,CEL,11,8,230,2,-1,0,UNK,0
461,65,retired,MAR,SEC,N,2326,N,Y,CEL,21,8,276,1,-1,0,UNK,1
462,34,BLUE,MAR,SEC,N,0,Y,N,CEL,20,4,562,2,-1,0,UNK,0
463,42,TECH,DIV,SEC,N,305,Y,N,CEL,28,8,82,4,-1,0,UNK,0
464,31,SERV,SIN,SEC,N,-779,Y,N,UNK,28,5,198,2,-1,0,UNK,0
465,35,BLUE,MAR,PRIM,N,3279,N,N,UNK,5,6,240,2,-1,0,UNK,0
466,29,SERV,DIV,SEC,N,31,Y,N,UNK,5,5,194,1,-1,0,UNK,0
467,52,ADMIN,SIN,UNK,N,872,Y,N,TEL,18,5,82,6,335,1,OTH,0
468,58,retired,MAR,UNK,N,-230,N,Y,CEL,8,7,133,2,-1,0,UNK,0
469,29,BLUE,MAR,SEC,N,1074,N,N,CEL,2,2,153,1,-1,0,UNK,0
470,50,ADMIN,MAR,PRIM,N,458,Y,N,CEL,6,5,116,2,363,1,FAIL,0
471,39,TECH,SIN,UNK,N,75,N,N,UNK,6,6,26,1,-1,0,UNK,0
472,47,UNEMP,MAR,SEC,N,3188,Y,N,CEL,3,2,426,3,-1,0,UNK,0
473,28,BLUE,MAR,SEC,N,251,Y,N,CEL,7,5,754,1,-1,0,UNK,0
474,30,MGNT,SIN,TER,N,635,Y,N,UNK,4,6,29,2,-1,0,UNK,0
475,40,MGNT,MAR,TER,N,-29,N,N,UNK,8,5,406,2,-1,0,UNK,0
476,33,ENTREP,MAR,TER,N,0,Y,Y,CEL,18,11,114,1,-1,0,UNK,0
477,41,SERV,MAR,SEC,N,1027,Y,N,UNK,2,6,53,2,-1,0,UNK,0
478,45,BLUE,MAR,SEC,N,751,N,N,CEL,11,8,176,4,-1,0,UNK,0
479,59,TECH,MAR,SEC,N,-247,Y,N,UNK,26,5,131,1,-1,0,UNK,0
480,33,SERV,MAR,SEC,N,624,Y,N,CEL,15,5,423,1,-1,0,UNK,0
481,38,SELF,MAR,PRIM,N,618,N,N,CEL,9,7,184,1,-1,0,UNK,0
482,41,BLUE,SIN,SEC,N,842,Y,N,UNK,5,5,144,3,-1,0,UNK,0
483,45,TECH,MAR,PRIM,N,-322,N,N,UNK,9,6,225,2,-1,0,UNK,0
484,40,SELF,MAR,TER,N,252,Y,N,CEL,15,5,103,6,-1,0,UNK,0
485,47,SERV,MAR,SEC,N,-835,Y,Y,UNK,25,6,231,1,-1,0,UNK,0
486,52,ADMIN,MAR,SEC,N,1274,Y,N,CEL,17,11,74,1,-1,0,UNK,0
487,35,ENTREP,MAR,SEC,Y,204,Y,N,UNK,6,5,424,2,-1,0,UNK,0
488,34,MGNT,MAR,TER,N,3696,N,N,CEL,8,4,758,2,160,5,OTH,1
489,32,BLUE,DIV,SEC,N,-299,Y,N,CEL,8,7,192,2,-1,0,UNK,0
490,60,ADMIN,MAR,TER,N,1614,N,N,CEL,20,8,921,6,-1,0,UNK,1
491,53,ENTREP,MAR,TER,N,77,N,N,UNK,20,6,13,3,-1,0,UNK,0
492,33,BLUE,DIV,PRIM,N,60,N,N,UNK,9,5,131,1,-1,0,UNK,0
493,32,SERV,MAR,SEC,N,197,Y,N,CEL,20,4,421,4,-1,0,UNK,0
494,26,MGNT,SIN,TER,N,15,N,N,CEL,24,3,116,2,-1,0,UNK,0
495,38,BLUE,MAR,PRIM,N,2472,Y,N,UNK,3,6,176,2,-1,0,UNK,0
496,31,ADMIN,SIN,SEC,N,92,Y,N,CEL,7,7,401,2,-1,0,UNK,0
497,34,SERV,MAR,SEC,N,4963,Y,N,CEL,17,4,208,1,332,2,FAIL,0
498,29,BLUE,MAR,SEC,N,1171,Y,N,UNK,28,5,565,2,-1,0,UNK,0
499,46,BLUE,MAR,PRIM,N,0,Y,N,UNK,13,5,204,3,-1,0,UNK,0
500,29,ENTREP,SIN,TER,N,303,Y,N,UNK,14,5,180,4,-1,0,UNK,0
501,42,MGNT,MAR,TER,N,294,N,N,CEL,26,8,513,1,-1,0,UNK,1
502,33,ADMIN,SIN,SEC,N,673,Y,N,UNK,14,5,199,2,-1,0,UNK,0
503,30,STUD,SIN,SEC,N,4,N,N,CEL,4,2,443,2,-1,0,UNK,0
504,21,STUD,SIN,SEC,N,948,N,N,TEL,2,2,77,2,-1,0,UNK,0
505,51,MGNT,DIV,SEC,N,10834,Y,N,CEL,20,11,86,1,-1,0,UNK,0
506,51,SELF,MAR,SEC,N,95,Y,N,CEL,23,7,1309,4,-1,0,UNK,1
507,32,MGNT,SIN,TER,N,0,Y,N,CEL,30,4,370,3,-1,0,UNK,1
508,45,BLUE,DIV,SEC,N,756,Y,N,UNK,6,5,179,2,-1,0,UNK,0
509,50,BLUE,DIV,PRIM,N,149,Y,N,UNK,7,5,74,1,-1,0,UNK,0
510,26,STUD,SIN,SEC,N,4613,N,N,CEL,28,5,663,3,196,2,OTH,1
511,60,retired,MAR,PRIM,N,1369,N,Y,CEL,28,1,100,2,-1,0,UNK,0
512,41,ENTREP,MAR,TER,N,5736,Y,Y,UNK,19,6,136,2,-1,0,UNK,0
513,55,MGNT,MAR,TER,N,1433,N,N,UNK,12,6,298,3,-1,0,UNK,0
514,46,ADMIN,MAR,SEC,N,0,Y,N,CEL,5,3,135,1,-1,0,UNK,0
515,45,BLUE,MAR,UNK,N,-320,Y,N,UNK,28,5,204,3,-1,0,UNK,0
516,41,TECH,SIN,SEC,N,-41,Y,Y,CEL,3,4,154,1,-1,0,UNK,0
517,38,BLUE,SIN,SEC,N,-329,Y,N,UNK,12,5,86,4,-1,0,UNK,0
518,36,SELF,MAR,SEC,N,189,Y,N,CEL,19,11,136,1,120,1,FAIL,0
519,30,ADMIN,MAR,TER,N,400,Y,N,CEL,7,5,223,1,-1,0,UNK,0
520,27,BLUE,MAR,SEC,N,5505,Y,Y,CEL,25,7,134,1,-1,0,UNK,0
521,41,BLUE,MAR,PRIM,N,246,N,N,UNK,19,6,683,3,-1,0,UNK,1
522,36,TECH,SIN,UNK,N,0,Y,N,UNK,29,5,148,1,-1,0,UNK,0
523,55,TECH,DIV,SEC,N,61,Y,Y,CEL,25,8,113,3,-1,0,UNK,0
524,33,ENTREP,MAR,PRIM,N,82,Y,N,CEL,18,11,63,2,-1,0,UNK,0
525,35,BLUE,MAR,PRIM,N,208,Y,N,UNK,23,5,247,3,-1,0,UNK,0
526,32,SERV,SIN,SEC,N,310,Y,N,UNK,6,5,144,1,-1,0,UNK,0
527,30,MGNT,SIN,TER,N,620,Y,N,CEL,30,4,513,1,-1,0,UNK,0
528,45,MGNT,MAR,TER,N,1199,N,N,TEL,3,2,221,2,-1,0,UNK,0
529,42,SERV,MAR,PRIM,N,124,Y,N,CEL,2,2,164,2,262,2,FAIL,0
530,36,MGNT,MAR,SEC,N,80,Y,N,UNK,30,5,251,3,-1,0,UNK,0
531,36,UNEMP,SIN,PRIM,N,1201,Y,N,UNK,5,6,57,1,-1,0,UNK,0
532,54,ADMIN,DIV,SEC,N,1814,N,N,UNK,13,5,521,1,-1,0,UNK,0
533,44,TECH,MAR,UNK,N,1127,Y,N,UNK,19,6,118,4,-1,0,UNK,0
534,52,BLUE,MAR,SEC,N,0,N,N,UNK,2,6,163,1,-1,0,UNK,0
535,44,SERV,MAR,SEC,N,26,Y,N,UNK,2,6,119,9,-1,0,UNK,0
536,28,BLUE,MAR,SEC,N,100,Y,Y,UNK,27,5,132,2,-1,0,UNK,0
537,31,MGNT,MAR,TER,N,1331,N,N,CEL,30,4,297,1,86,3,SUC,1
538,35,SELF,MAR,SEC,N,273,N,N,UNK,20,6,28,4,-1,0,UNK,0
539,35,SERV,MAR,SEC,Y,-182,Y,N,CEL,8,5,270,2,-1,0,UNK,0
540,31,SERV,SIN,SEC,N,2251,Y,Y,CEL,17,7,134,1,-1,0,UNK,0
541,36,BLUE,MAR,PRIM,N,-255,Y,Y,UNK,16,6,187,2,-1,0,UNK,0
542,47,ADMIN,MAR,PRIM,N,68,Y,N,UNK,2,6,754,2,-1,0,UNK,0
543,32,TECH,DIV,SEC,N,0,Y,N,CEL,6,5,94,1,-1,0,UNK,0
544,24,BLUE,SIN,SEC,N,1421,Y,N,CEL,18,5,209,2,-1,0,UNK,0
545,29,MGNT,SIN,SEC,N,293,Y,N,UNK,28,5,188,2,-1,0,UNK,0
546,30,TECH,SIN,TER,N,4060,N,N,CEL,3,2,179,1,93,1,OTH,1
547,45,ENTREP,MAR,TER,N,0,Y,N,CEL,29,7,100,3,-1,0,UNK,0
548,38,MGNT,DIV,UNK,N,0,Y,N,CEL,18,11,96,2,-1,0,UNK,0
549,31,MGNT,SIN,TER,N,1120,Y,N,CEL,29,1,217,2,239,1,OTH,0
550,33,SELF,MAR,TER,N,3064,N,N,CEL,20,11,309,1,-1,0,UNK,0
551,36,MGNT,SIN,TER,N,579,N,N,UNK,12,4,481,1,-1,0,UNK,1
552,30,TECH,SIN,TER,N,985,Y,N,CEL,19,2,88,2,-1,0,UNK,0
553,31,SERV,SIN,SEC,N,481,Y,N,CEL,20,11,106,2,183,2,FAIL,0
554,45,BLUE,MAR,PRIM,N,101,Y,N,UNK,12,5,460,5,-1,0,UNK,1
555,29,BLUE,MAR,SEC,N,940,Y,Y,CEL,15,5,382,1,-1,0,UNK,1
556,37,SERV,DIV,SEC,N,523,N,N,UNK,20,6,35,7,-1,0,UNK,0
557,44,BLUE,DIV,SEC,N,1258,Y,N,CEL,6,2,607,4,-1,0,UNK,0
558,20,ADMIN,SIN,SEC,N,336,N,Y,CEL,5,6,133,1,-1,0,UNK,0
559,39,ADMIN,MAR,SEC,N,179,N,N,UNK,6,9,36,1,-1,0,UNK,0
560,34,BLUE,MAR,TER,N,20,N,N,UNK,4,10,10,1,-1,0,UNK,0
561,34,SERV,MAR,SEC,N,1005,Y,N,CEL,15,7,274,3,-1,0,UNK,0
562,32,SELF,MAR,SEC,N,413,Y,N,CEL,11,7,712,2,-1,0,UNK,0
563,31,MGNT,MAR,TER,N,6138,N,N,CEL,19,6,241,5,-1,0,UNK,0
564,44,SERV,MAR,SEC,N,-236,Y,N,CEL,18,11,218,2,113,7,SUC,0
565,41,ADMIN,MAR,TER,N,5426,Y,N,UNK,14,5,149,2,-1,0,UNK,0
566,29,MGNT,SIN,TER,N,1026,N,N,CEL,12,11,226,1,92,1,OTH,1
567,30,ADMIN,MAR,SEC,N,-44,Y,N,CEL,17,7,97,1,-1,0,UNK,0
568,27,TECH,SIN,SEC,N,643,N,N,CEL,13,7,317,1,-1,0,UNK,1
